人间破壁机,人间破壁机是什么梗人间破壁机，是指一个人很厉害，可以破除不同领域之间的隔阂，得到不同圈子的认可。人间破壁机，这里的壁是把不同圈子之间的差别比作墙壁，当一个人能无视壁涉及多个圈子，在多个圈子发展或得到肯定，就可以被称为人间破壁机。
姜还是老的rua,姜还是老的rua是什么梗姜还是老的rua，其实想表达的是姜还是老的辣的意思，因rua的发音被众多网友玩梗。姜还是老的rua，出自选秀节目《创造营2021》的选手陆定昊的经典发言：“这个世界有圣诞老人，有月下老人，还有我，回锅老人。今天我要让你们知道姜还是老的rua——”。这句魔性发言也令部分网友感到好笑，于是渐渐在各处引用这句话。例句：姜还是老的rua，你属实有点尬。姜还是老的rua ，你大娘还是你大娘
洛阳铲,洛阳铲是什么梗洛阳铲，网络流行词，原为一种考古盗墓用具。洛阳铲，在某些方言里是一句骂人的话，在某些方言里，“给你一洛阳铲”是一句骂人的话，描述一种“挖你祖坟”的仇恨心情。但在中文网络社区中，“吃我洛阳铲”或者类似表达，指的是将掉到较为靠后位置的帖子顶到首页或其他用户容易看到的位置上去。例句：楼主吃我一记洛阳铲
感情是对抗路的大忌,感情是对抗路的大忌是什么梗感情是对抗路的大忌，这个梗是诞生自一位游戏博主，抖音最近评论区经常看到有人说，感情是对抗路的大忌。感情是对抗路的大忌，该梗出自游戏主播【是一只鱼】，他曾说过：“众所周知，感情是对抗路的大忌”，结果却被网友发现在一名为“铁岭县刘辉商店”的美女主播视频下疯狂评论，亲热互动，终究违背了自己的“至理名言”，被网友戏称为“鱼迷失在了商店”。 并由此衍生出的一句脍炙人口的话“我站在商店，连对抗路都看不清。”结果就是游戏连跪，掉出国服，用亲身经历证明了，感情果然是对抗路的大忌。他在近期
嘎嘎以嘎斯,嘎嘎以嘎斯是什么梗嘎嘎以嘎斯，是东北话，东北原本有一句方言便是“解嘎斯”，这句话的意思是指是过瘾、痛快的意思，嘎嘎表示程度，连起来就是特别的过瘾、舒服。“嘎嘎解嘎斯”是指非常过瘾很开心的意思。嘎嘎以嘎斯，出自新《欢乐喜剧人》中田娃对“嘎嘎以嘎斯”的解读，用他人帮自己挠痒痒很“解嘎斯”举例解释了该词的意思。《欢乐喜剧人》中的小品《同学会》，在这期节目中，田娃为大家带来的作品非常的有趣。一开始，田娃参加同学会为显低调，把西装换成了以前的旧衣服，从田总变回学生时期的田大坑，面对老同学三哥竟要向自己的媳妇
岚语,"岚语是什么梗岚语，是最近在抖音又掀起了一阵“岚语”，从之前的郭言郭语到现在岚语，网友们玩得越来越嗨了。岚语，是一种新兴的现代语言流派，创造人为网络视频作者五十岚上夏，语言发音要点就是用说英语的方式说中文。岚语，出自抖音博主“五十岚上夏”，他发布的视频中的语调使得好好的普通话带上了英语听力内味儿，着实有些魔性。岚语，就是指像五十岚上夏说话一样带着英语味儿的语言，像“啧，你干什么”是“Bze nim gansmer”,&quot;有什么了不起&quot;是“Usmer Lobbach”。说出来是不是就有内味了。当然这"
墨西哥牛油果,墨西哥牛油果是什么梗墨西哥牛油果，该梗出自国外的一则卖牛油果的广告。因为广告中的歌曲十分欢快，其中一句“Avocados From Mexico（墨西哥牛油果）”重复洗脑，被很多外国网友用来制作鬼畜视频。后来“墨西哥牛油果”经过抖音作者“@MELANIE”的魔性演绎，也被很多的国内网友熟知，所以就有了“墨西哥牛油果”这个梗。
油条cp,油条cp是什么梗油条cp，指的是电视剧《山河令》中的温客行和周子舒的cp名。在电视剧中周子舒说自己做了很多坏事，死后一定会下油锅。温客行表示自己会陪他，“咱们俩捻成一根油条，岂不是香喷喷美滋滋”。因此磕到糖的网友给两位主角起了个油条cp名。
每个人身上都有毛毛,每个人身上都有毛毛是什么梗每个人身上都有毛毛，是一首非常魔性洗脑的歌《毛毛歌》，原唱是张帝。出自抖音萌宠视频博主@木子小队长，完整歌词是“每个人的身上都有毛毛~让我为你唱毛毛~到底我们身上有些什么毛~让我唱给你们知道”，通常搭配的画面是炸毛的小猫咪或者别的宠物，因为这个BGM是全人声献唱，且带有一点广西腔，听起来真的相当魔性，基本属于只要听一遍，脑子里转一天的程度。每个人身上都有毛毛，被这个刷屏的原因是抖音上很多晒猫狗的视频使用它作为bgm。
赘婿吉吉国王,赘婿吉吉国王是什么梗赘婿吉吉国王，是最近电视剧《赘婿》大火，其中赘婿吉吉国王这个梗火起来了。但是肯定有些不知道这个梗的小伙伴看到后一头雾水。最早的吉吉国王这个称呼来自《熊出没》这部动画片，里面的一只猴子就叫做吉吉国王。然后最近大火的电视剧《赘婿》里的苏文兴可以算是搞笑担当，由于他的各个表情都特别像《熊出没》里的吉吉国王，所以网友们就给他取了一个外号吉吉国王。赘婿吉吉国王就是用来调侃赘婿里的苏文兴长得像吉吉国王。
背后的原因却很暖心,背后的原因却很暖心是什么梗背后的原因却很暖心，是网友们发现，在很多新闻事件的标题后，总有背后原因却令人暖心这句话。无论什么样的新闻，媒体总能编出背后很暖心的转折，这样的使用频率，与之前很火的UC标题党很相似。于是网友们不管什么事情，都会发上这句话，表示自己对这类标题党的不满。如：郑爽代孕弃子，背后的原因却令人暖心；郭子猿鸣三声，背后的原因却令人暖心等等，非常的万能。网友们纷纷戏谑道“全球变暖的真正原因找到了”，就是“背后的原因很暖心”。这两句丝毫没有逻辑的语句变成了网络热梗。
笋都被你夺完了,笋都被你夺完了是什么梗笋都被你夺完了，是在刷抖音的时候经常看到的抖音热梗，其实该梗并没什么意思，而是一个谐音梗，笋=损。笋都被你夺完了，这个梗的意思就是：你真的很损，表示的含义是说某个人的行为很损，是一种调侃的意思。笋都被你夺完了是时下最为热门的一个梗，而究其源头出自中文的谐音，比如多损啊的谐音为夺笋啊。还有一些由夺笋衍生出来的梗，比如：笋都被你夺完了。你真的是笋妈妈敲门，笋到家了。
咒力没用完可以放冰箱吗,咒力没用完可以放冰箱吗是什么梗咒力没用完可以放冰箱吗，这是两个不同文化的一个梗的结合，此梗是动漫《咒术回战》和主播王雷卖鱼哥之间的梗。咒力没用完可以放冰箱吗，是用来调侃《咒术回战》的一个人物五条悟和王雷很像的梗，因为卖鱼哥在直播间中总会被一些网友问一些很无厘头的问题，比如你的三文鱼片可以游泳吗，你卖的自行车可以开到120码吗等等让人没有办法回答的问题，所以此梗就被联合起来调侃，咒力没用完可以放冰箱吗，放到冰箱里还可以拿出来用吗等等调侃的意味。
全国人民都看得到,全国人民都看得到是什么梗全国人民都看得到，是在微博、豆瓣、贴吧、知乎等公众平台上博主/楼主/答主发布的一些内容，因为比较容易“社会性死亡”或者内容比较小众，不适合放在光天化日之下时，网友们的调侃类评论“请你自重，全国人民都看得见”。全国人民都看得到，出自网上问医的聊天记录，由于问诊者说话太过骚气露骨，被医生警告：请你自重/全国人都可以看到。
费拉不堪,"费拉不堪
由英文单词演化而来，通常形容（调侃）民族，文化，帝国遭受失败后一蹶不振的状态"
这里是缅甸北部,这里是缅甸北部是什么梗这里是缅甸北部，该梗出自一本经典网络小说《插翅难飞》，男主说的话，“这里是缅甸北部，我生长的地方，欢迎来到我的世界，娇贵的小公主”。后来由@树一进行配音，抖音上很多视频都用这个配音音频，因此火起来了。
龙丹妮倍儿牛,龙丹妮倍儿牛是什么梗龙丹妮倍儿牛，该梗出自马伯谦和翟潇闻、张颜齐、伍嘉成参加的综艺《快乐大本营-站稳了朋友》，在出场前每个人都拿着喇叭吹捧自己的公司，马伯谦用十分魔性的声音说道龙丹妮，倍儿牛～让人听完一遍就欲罢不能，简直不要太魔性了。
闹挺大,闹挺大是什么梗闹挺大，该梗是一首打油诗的题目，据说该诗来自反二次元吧，是用来嘲讽二次元的。中心思想即：二次元害人不浅呐！小心二次元呐，一边嘲讽着二次元，一遍用着二次元的头像，这就是二次元吧，爱了爱了这大概就是对二次元爱的深沉吧，在反二次元吧里用荒谬的事实污蔑二次元，看起来反而是在为二次元洗刷荒谬的罪名。
伤害性不大侮辱性极强,伤害性不大侮辱性极强是什么梗伤害性不大，侮辱性极强，是近期常见于评论区的回复，指的是某人的言谈举止，并未对他人造成任何实质性物理伤害，但无形中却造成了巨大的精神暴击。伤害性不大，侮辱性极强的意思有点类似于：“扎心了”。有些话乍听之下，态度礼貌用词文明，听起来没什么攻击力，实际上却极具嘲讽性，杀伤力满分。伤害性不大侮辱性极强的文案句子：能不能把你的花呗余额截个图发给我，我朋友问我借钱。咦，你脸和脖子咋不是一个颜色？没事哥，拧不开算了，我不喝了。本店不支持蚂蚁花呗&amp;nbsp;你天天加班赚很多钱了吧我从
